,F1,FC3,FC1,AFz,Fz,F2,FCz,condition,group
14,-0.9348622925540654,-0.7387855899732408,-0.653156927313705,-0.7050794461106503,-1.0172511224407421,-0.8517776601106214,-1.0214812117864183,1,0
15,-0.23336956659125083,-0.3999697326151708,-0.5876281963848455,-0.2844872694786548,-0.23494563226171028,0.036624965709947485,-0.044864471255853695,1,0
16,0.729444999178432,0.8124453983256634,0.3678091489513714,0.7646161699955331,0.5232840473691729,1.2347289650464748,1.032805614493227,1,0
17,-0.49548769543840127,-0.21057845099779185,0.17474328247695875,-0.4195967072937273,-0.39593747865344375,-0.10499454548934305,-0.41939209802764554,1,0
18,0.1418658442559754,0.3983531791072498,0.6409397062930705,0.7668176887243954,0.21551483236355293,0.285427206206021,0.40101819186199805,1,0
19,0.20800207287940642,-0.11118448658948478,-0.23997973539097045,-0.1661029927892286,-0.037054516776064444,-0.1910801207009844,-0.38808677857151824,1,0
20,0.16519205733281095,0.4442495408300144,0.3762202607119892,-0.2355305979197244,0.23374091024821023,0.11047457432488468,0.48015718572271543,1,0
21,0.3289748094594082,0.425414972724959,-0.3836830926911009,0.23179120668751202,0.04555587985071401,0.1635651447199699,0.11011788929203657,1,0
22,0.605255507665862,0.1101388860226592,0.31023687509336667,0.1285559313381404,0.23796364720274735,-0.19133530248610855,0.2968387088674342,1,0
23,-0.061314256101722656,-0.23916737175915412,-0.887089755330826,-0.18203688341522561,-0.5192600274477902,-0.3214524947209268,-0.49777780567726715,1,0
24,-0.8483890946320005,0.2328387367494206,-0.3600735241584015,-0.4707102290855721,-0.5268733737805295,-0.38783165657635355,-0.3301967332487979,1,0
25,-0.2714903244561851,0.5587152870930241,0.4911569662841072,0.30467104843341203,0.4465979022933189,0.4504022302888019,0.24790021468657025,1,0
26,0.46766813706283106,0.10473203045999553,-0.2829510986405824,0.1010720439027503,-0.01952394850744873,0.04789762106780806,0.2916033697003176,1,0
27,1.0438022169698042,1.1101182491693669,0.9551775426563524,0.5115372343819795,0.9845435407649364,0.48898571619957787,0.9599691152653449,1,0
28,-0.5919334656268563,-0.5919062261386384,0.31504322467086243,-0.5971029289770915,-0.6659256177305273,-0.44043738157970286,-0.5468983440258126,1,0
29,-0.059848073106917546,-0.04173459630875485,0.28149620363334066,0.017171846085125272,-0.044761011718095094,-0.19019974354230598,0.21078831401991194,1,0
30,0.48035188391875316,0.7217945807623254,0.5493267863058009,-0.2769127688086275,0.3632298969776382,0.17947572902246225,0.5839788577670086,1,0
31,0.5151863695539516,0.7408630332046973,0.5675519442983056,0.15663327164826746,-0.07386063726068566,-0.1161970258562944,-0.243600205898231,1,0
32,-0.5542487708077909,-0.6842355077697753,-0.5484109818592777,-0.40580052325952404,-0.7040606583743705,-0.6145798112930699,-0.6656288056647124,1,0
33,0.9810723359075797,0.5342468580390863,0.5802562953436865,0.4339161508518921,0.5742239168369218,0.945091259385905,0.8368444840617193,1,0
34,0.5848743000872125,0.598076645273129,0.7165812565356612,0.5674813349499073,0.22549415337229017,0.5354096624582936,0.8615208848602026,1,0
35,-0.15396185396311787,-0.13435967283708575,0.10316764417424965,-0.35741816093420975,-0.6654909242205015,-1.0988255258339659,-0.925016635070495,1,0
36,-0.4037754212116232,-1.052644612749448,0.057260510642167424,-1.0141280071469594,-0.8853340619624549,-0.48111973767312494,-0.8139383058593114,1,0
37,-0.2173300302084254,-0.6143728804231932,-0.13246689139598464,-0.20203560717248423,-0.42173964342712367,-0.2462312840109473,-0.06389750285621028,1,0
38,0.7351580570547417,0.26278968982809503,-0.3136792606015729,-0.4381277518984111,0.22784149832643005,0.5296361745698591,0.28049867547174545,1,0
39,-0.20976528432574532,0.17211135646036685,0.5105057708670264,-0.023323336098525993,0.015735905062937584,-0.010347621386785546,0.12393441388055389,1,0
40,-1.823577739297496,-1.3330856910938222,-1.3223112046400756,-1.7323399910663009,-1.459421360839083,-1.2781034889729572,-1.4737040338476604,1,0
41,0.18891641492978753,0.08093773861361624,0.39820606249553486,-0.14895029034522372,-0.031229623741717564,-0.05836007425789944,0.4266738647349061,1,0
42,-0.8719049003374747,-0.4885843806536379,-0.4683722712599779,-0.9732371897134835,-0.9333304353765999,-0.7810731669973398,-0.6740342243035242,1,0
43,0.3960210827003046,0.40620206230953915,0.6065808018809714,0.29541828855848384,0.3408183415821604,0.43425560283506953,0.6972103300649082,1,0
44,0.5647838012058092,0.44827372722207326,0.044296356916921735,0.20100823176568197,0.3432402054237331,0.22348820741175493,0.15626294710675323,1,0
45,-2.527901715175422e-05,0.2642205116563827,0.6029695446308528,-0.060117414332205986,0.1356926841082264,-0.515690490012823,0.07841081718999125,1,0
46,0.4485445605874843,1.1988704762297846,0.6480518046543651,0.869000063812137,0.39045413051983147,0.30958654171265243,0.4589207919549033,1,0
47,-0.19563431373788182,0.19307152045456105,0.3343985243207785,0.12869631803969114,0.15835263579514766,-0.01520245484877282,0.09860516503245399,1,0
48,-0.062262219244915686,0.08383377702567926,0.45627196144528215,-0.23093612405079444,0.11489570460713029,0.10665960663727828,0.13265370177398897,1,0
49,0.9246179708532932,1.0466874410989815,1.2737540837733743,0.584232020930381,1.2701744362956664,1.274639396239896,1.2400597607060801,1,0
50,0.7762111809092861,0.2534893479442256,0.11674233419717744,0.4493714504498757,0.4210441338110823,0.48883898667313136,0.5190895280661889,1,0
51,0.530581290999406,0.4576497375680156,0.5968641816540339,0.3404249888328761,0.7492874131389221,0.9745902737462598,0.9599377283398829,1,0
52,-0.06697675594372886,-0.07969264846496207,0.1946636529555804,-0.15839448663135733,0.02192718262716346,-0.24837481100599038,0.2630161579892281,1,0
53,-0.07048421957354295,-0.05740484690894335,0.1814656768184564,0.2669325505711186,-0.031769885675606735,-0.0038596245000032605,0.06299355940289507,1,0
54,0.44158019136215987,0.41260636578134574,1.3175568155985529,0.412519941292834,0.48087659051250375,0.760020669724595,0.6906567400283737,1,0
55,-0.07677869484434434,0.23896788217732565,0.9879906211232569,-0.05396592431880549,0.30601802115094434,0.3945237988912352,0.15214498248609562,1,0
56,0.6810735998584375,0.24676861272193212,-0.002708442937588819,0.1374130559632443,0.2058894760701223,0.2223143712001837,0.28240700053985507,1,0
57,0.5420832438034809,0.2418639205893887,0.33059891012775816,0.14284346882777094,0.24183241944197784,0.4862106142863523,0.4383749105472624,1,0
58,0.0030461215667935684,-0.4520158766191331,-0.019907380344628238,-0.1301895220470934,-0.02336788111753495,0.027361866909939886,-0.17010458123564046,1,0
59,0.2516905342720276,0.7377193525531227,0.6973168878236978,0.5467232467615339,0.4101767960604349,0.5240285548417553,0.29866542792934175,1,0
60,0.17941782423499386,0.22351775801225843,0.497151913121984,0.09864080148044158,0.17915582520352985,0.2980012886680148,0.035121969592346605,1,0
61,0.2501358747171911,0.14997489182849394,-0.032462344849086916,0.12705634611703143,0.13248837194860694,0.09777290097032865,0.2126526973923742,1,0
62,0.5158436239998989,-0.12259666646029811,-0.5456116079837361,0.029761980728734615,-0.012935236876913288,-0.07229299972567961,0.25862198842450196,1,0
63,0.6692177408142372,0.5748945800744304,0.7777712827107812,0.49125773722161953,0.6042363987505668,0.3930565036267712,0.6951136834440248,1,0
64,0.7333063690483714,0.6529569171292763,0.2508200022083229,0.24545976644757825,0.40306645221786847,1.159667242952198,0.41947370403384754,1,0
65,-0.07822591857628575,-0.16417992584490715,0.10570072030293001,-0.014421542977474371,-0.0069985655114169305,0.5382294211839157,-0.06516553464488833,1,0
66,0.2786190072929964,-0.2758872127178048,0.6725511973656008,0.7718652287665114,-0.10051355933255912,-0.03851331091986653,-0.019403397320812095,1,0
67,-1.0935639622331481,-1.3308775477915127,-0.8965595630118923,-1.2616552868355562,-1.360025584818019,-1.4256113198639881,-1.1967144166426034,1,0
68,0.17263672788401985,0.2191908977719077,0.3123088014652872,0.09852593963371836,0.4941099029391493,0.16720148515798935,0.29886630425230065,1,0
69,-0.5431196835067051,-0.5014686560593241,-0.6545468716509809,-0.535128581456193,-0.5649525252587979,-0.1521840371034316,-0.46413102158165004,1,0
70,0.49261852699167064,0.993114169951366,0.5247819281255888,0.5382681385999616,0.46779231586072434,0.2772805277159316,0.40444564412248446,1,0
71,-0.10049673268703309,0.08299454499177979,0.055253534940213116,0.468546997638951,0.015487508771494131,-0.36617310256393903,0.058800266161127816,1,0
72,0.1722322636095909,0.22635188586444352,-0.37603839883608386,-0.22059217663199548,-0.009973111101451179,0.46036707899790114,0.1259117901846807,1,0
73,0.42168560486368284,0.06319004478197175,0.5347648460993877,-0.11093740029353584,0.17359174827519833,0.5201306530739834,0.3289977526961369,1,0
74,-0.40738400091004456,0.0038040599569376986,-1.086579243064892,-0.6407695743730457,-0.8297243422155708,-0.5207877461706784,-0.37483521864132274,1,0
75,-0.42387223984731465,0.03504137689085165,-0.5334203672310878,-0.25406802373811505,-0.42301267442077095,-0.0616327806521171,-0.12097148811690998,1,0
76,-0.27581303638914506,-0.33738503552978244,-0.05089534498548351,-0.270671941803331,-0.01666118124856396,-0.0026857882884320583,0.0077965122848425205,1,0
77,0.30904230443520353,0.3889427740058196,0.20847216539038607,0.41793759172994693,0.2220538647357996,0.1894533368208177,0.19206915167417857,1,0
78,-0.14206175663890183,-0.4830193092157308,0.47540642881731326,0.2004466849594794,-0.408568430073339,-0.3053569036242193,-0.2325331759802137,1,0
79,-0.2362008165122539,-0.56732773386714,-0.7861434240694191,-0.6624274136940846,0.029000267026013448,-0.42520940855241757,-0.5852468895556867,1,0
80,-0.5648406789944006,0.017692662222864326,-0.2165455336671796,-0.7968030119328697,-0.7334211000229767,-0.8874520736709813,-0.5893711315614368,1,0
81,-0.7107890845203938,-0.8787584869059166,-0.2120704325065112,-0.7067385616744305,-0.6908708152987276,-0.4162652869838151,-0.7560670926918683,1,0
82,0.46457777721602195,0.41754545266937704,0.2568084539792028,0.426328887754451,0.34359417013904,0.5409662458293728,0.30250091022083836,1,0
83,0.14513315722284728,0.22467342179664457,0.2843085676428753,-0.10735115819028777,-0.020685201169946422,0.08588142978354202,-0.040602126778069264,1,0
84,0.47693289684897056,0.7106919536909014,0.5830621642862246,-0.39850679599259786,0.35849794762564197,0.17400207973154871,0.5174448531719626,1,0
85,0.7513745465576299,0.6550618761651225,0.7533498308035047,0.6019717950354156,0.6578899977023345,0.6896670515658593,0.5601812908814704,1,0
86,-0.11143622735948021,0.015649613746895816,-0.3420367231087988,-0.27106119583944865,-0.16870455124104997,-0.6117026366657947,-0.4318778169765602,1,0
87,0.35760961613812453,0.08729388942773995,0.21424627995037768,-0.17469210643864466,0.1057423012674421,0.16499416271666514,0.1780454733776097,1,0
88,0.48892147073321784,0.25051764107008967,0.44993927112358173,0.11715270244400477,-0.15503654530437858,-0.05025167303557878,0.23463609998618976,1,0
89,-0.649474828418671,-1.247855486995343,-0.7508817053447905,-0.7871673792355307,-0.7063272745337912,-0.7024707976344648,-0.7169150418701586,1,0
90,0.6899718138958757,0.5518982465553652,1.7610140098595115,0.5040010209941931,0.6315165214583349,0.2366555875241624,0.7854264227693313,1,0
91,-0.5021234374407523,0.08924751153944045,0.11120853711606052,-0.5496905111352179,-0.14156725640086185,0.21094602267290158,-0.07991738961218312,1,0
92,-0.6565213544497389,-0.6578203355552346,-0.5217552269051654,-0.6134579797077404,-0.5545136711108903,-0.6914150467939599,-0.41325909279230644,1,0
93,0.49255532944879105,-0.19968907141039127,1.2610432376609964,0.17574500670027446,0.6741847944210194,1.3354938724473848,1.2014726745426925,1,0
94,-0.4499854645651376,-0.24361117416816283,-0.48327845001721176,0.1531746538191565,-0.41469139865741805,-0.2663778859465012,-0.1518311132314724,1,0
95,0.7156805743392697,0.4460174312620813,0.5235673505972216,0.4368515091570417,0.8723801953636835,0.7052841768154589,0.6311910710474445,1,0
96,-0.4937687222720779,-0.7624423027976694,-0.04755688054922279,-0.6139812392317019,-0.5242341631839437,-0.41004523097141327,-0.6455286185986366,1,0
97,0.91474651465551,0.5449505059468533,0.5308743009684145,0.49299342734988194,0.9536740916458121,0.7205312884766285,0.7989792971839652,1,0
98,0.1927841045540149,0.05863617915540235,0.28172353097822217,-0.15184098015442538,0.1089404035197755,-0.04109064694962061,0.36975053671642544,1,0
99,1.970347712880923,2.577295334007471,2.081571546410501,1.4445855401697405,2.2912819111610667,1.5913774074806537,2.518850987432675,1,0
100,-0.07924971877093415,0.35340611263594524,-0.3297025908822248,-0.4894263288877545,-0.11332459806375089,-0.4488520009441726,-0.3103225320460509,2,0
101,0.8247658531036313,1.055485619552731,0.760585335437735,0.8128326207644694,0.22133972539790003,0.17372775931254017,0.878501211535323,2,0
102,0.5291214277588888,0.2595359459589602,0.11067594162233786,0.10355433603471369,0.28103556413902747,0.4291264489540737,0.5103765175578462,2,0
103,-0.5812278018630634,-0.5209636034697429,-0.08218857777517971,-0.4091570416693256,-0.41760384517459154,-0.6328189293848204,-0.18947659163099018,2,0
104,0.931399067204267,0.36819585749564904,0.7310327806031319,0.16995086465445725,0.10102277173001827,0.46638298958220364,0.5477897327089429,2,0
105,-0.6214656774144621,-0.6385523935310343,-0.6478114871754901,0.003413949333163146,-0.5337229015170805,-0.6066883145881047,-0.543791038405042,2,0
106,-0.5729868422715724,-0.2299151825329674,-0.7363977059423366,-0.6588922213004914,-0.4125551905510051,-0.3121447391085225,-0.416931363071399,2,0
107,-0.9343883109824689,-0.5173865488990239,-0.8816533842546583,-0.9372726692616936,-0.6835493346084344,-0.7428724537642503,-0.9589459014952731,2,0
108,0.5115209120669388,0.22651698069078424,0.34998019004566033,0.8446302086656883,0.5123670303602369,0.23610056714151748,0.4626370039296432,2,0
109,-0.36437807298052244,-0.12056737588652476,0.08574787448932557,-0.48585923042562706,-0.009494948240422706,-0.6782604257708085,-0.351985536904747,2,0
110,0.46970309794355203,0.14922508615886249,0.5578028487363847,0.30023610490715347,0.007340110412151649,0.1651983081447647,-0.11249074085698872,2,0
111,-0.6540250515059974,-0.8109939396440832,-0.7876372894786408,-0.9164635313636654,-0.7696745387591363,-0.6872045473394109,-0.5111863002347742,2,0
112,-0.12094745756284984,-0.13726259020024628,-0.26499873346193553,-0.26838746729627977,-0.09517303906652667,-0.039961467550446265,-0.29491782902913966,2,0
113,0.08808473526549301,0.3634425022872513,0.9038795035170789,0.5457979707740412,0.45097588693000823,0.4304087374243227,0.6507451256104756,2,0
114,-0.8302387603169988,-0.7746799568001872,-0.8252242421880579,-0.8201454916725162,-0.9406457061596072,-0.6459097549616909,-1.075441614041255,2,0
115,-0.6055209373459558,-0.8071554849316576,-1.013360352812039,-0.7297428370876141,-0.5544453621307434,-0.9623606866941837,-0.43388030282105683,2,0
116,-0.23062047347599116,-0.119287890982383,0.21755876411865202,0.018779911939250833,-0.26760974458651327,-0.07423238129262337,0.07482015291710088,2,0
117,-0.3278814919675922,-0.5297205082169071,-0.4741658710209594,-0.4536787697019974,0.14919923245545944,-0.05645259041409635,-0.3602528530715245,2,0
118,-0.8411213772008543,-0.7231772499329302,-1.0202321336944589,-0.8481015889222131,-1.026236858283706,-0.7524545297956632,-0.7527714655183237,2,0
119,-0.6890554495241223,-0.7623116027268162,-0.87545059527289,-0.5387339672005617,-1.0769780107183002,-0.9895247877206524,-1.1825024167932605,2,0
120,-0.3543233439083887,-0.6189267460497623,-0.2673499477147105,-0.1871163295258758,-0.15714170387436108,-0.21104809538695135,-0.20071311094650413,2,0
121,0.8427265947899946,0.48107256605512805,0.8406954917739975,0.5243507115053282,0.592673551383878,0.6209338377426619,0.7805049528568379,2,0
122,0.08421704564126542,-0.03037744804672179,0.08905386359060305,0.029698168591666067,0.07727608626803217,0.5977441930195021,0.1817302984268873,2,0
123,0.3147932808372411,-0.059186495243205337,-0.43160369699213424,-0.3222576734094825,0.04638179751976305,-0.19650911317950132,-0.061424213129778686,2,0
124,-0.8449258692822021,-0.6585426254204759,-0.9622117002136875,-0.7166166804926297,-0.9405215080138855,-0.6115814253178609,-0.9264164919461149,2,0
125,-0.5552978500195912,0.00919715761740657,-0.8978261010762324,-0.4378852657775509,-0.23998807697801072,-0.3981665188738828,-0.33142082334182876,2,0
126,0.5262459395578698,0.7472673366765036,0.5895832115508272,0.4107778699508647,0.3955214148652763,0.13506771886622734,0.31544487828150297,2,0
127,-0.34947609236952865,-0.7454100198801686,-0.7866110688931753,-0.8685406164252442,-0.726285916551266,-0.9298505272693635,-1.0813988524940052,2,0
128,-0.2886863758737059,-0.14874355958203495,-0.013269421874086624,-0.3961202220662371,-0.42245999267230944,-0.021588379021505448,-0.24928123940691266,2,0
129,0.5507665861951286,0.941288152382525,0.6176029305742289,0.225658860315232,0.08896313178044259,0.29195348036057184,0.20537720807020624,2,0
130,-0.45954725280281095,-0.24975407749826303,-0.7491150471217108,-1.151566587965031,-0.6617215104978483,-0.8225529661692748,-0.5738032165321214,2,0
131,0.28233502281431305,-0.07681036795509422,0.3294362931353638,-0.41684640418607627,0.2154092639396893,0.29195348036057184,0.14053809745012627,2,0
132,-0.20370463996359808,-0.5293696817109327,0.2340107688210805,-0.8150086146385043,-0.07696559090372782,-0.27680206186882383,-0.08720543370453597,2,0
133,-0.8840325088160571,-0.7558178728907416,-0.9000409189220785,-0.8390275030310765,-0.8882216688504841,-0.8810023540519678,-1.0761070168610565,2,0
134,0.5956115626224453,0.24807561343046422,0.6153686275273931,0.4385042435071151,0.6740295467388675,0.8399563639147437,0.6573175478022875,2,0
135,-0.0016936941491713497,0.26682075517125164,0.6333794483090094,0.14100567928019897,0.21804226462898926,0.17982022443238,0.42549999372261504,2,0
136,-0.627557920548049,0.28133534198705384,0.03626195904210769,0.3067704677429648,-0.3880819459365472,-0.41315844874992824,-0.34471004758257906,2,0
137,-0.5921483372726467,-0.3397857894628227,-0.6322752869195843,-0.07449428881373242,-0.012053430042289398,0.9594707529776522,-0.275156620758057,2,0
138,-0.28974809459408213,-0.34515825026999886,-0.42123107499853846,-0.13262714568310896,-0.06991113622673603,-0.16884102812741233,-0.23089477847108011,2,0
139,-0.5323318629371689,-0.6121991318763715,-0.2502419412456238,-0.7861144789739009,-0.37153254301913274,-0.7746617246460948,-0.5804321351897653,2,0
140,-0.5642466220913329,-0.18283564122142656,-0.5697083065411818,-0.3135217918448089,-0.18673812199983855,-0.4377643523805271,-0.2509510238415086,2,0
141,-1.055993022991266,-1.0724078392526708,-1.413521430473555,-1.087154616808117,-1.1761191805406346,-0.8296789175188675,-1.1680644310805892,2,0
142,-0.26291441788743247,-0.10582578368450375,-0.5163643212979739,-0.036557973326526744,-0.1686735017046195,0.17809774738279174,-0.14503270517633174,2,0
143,-0.6452089942743024,-0.3615095170288435,-0.14630138409877683,-0.8922213004913535,-1.0337073767488651,-0.7997269554899171,-0.8877226902361552,2,0
144,0.14174576892450436,0.2670133658019825,0.7875918240096647,0.05399783038733965,0.3283985270099918,0.07658643326039376,0.4331960678459781,2,0
145,-0.5096376252891287,-0.39196951248873574,-0.25121620129511624,-0.5619232978112438,-0.49886048201300354,-0.15097192362409173,-0.5598485894715698,2,0
146,0.6418532047473995,1.0567169517991897,1.0195436565928175,0.3797460276944675,0.7638434358175034,0.5409662458293728,0.8474846517934489,2,0
147,-0.11259906214846359,0.030232990073673492,0.26144593181478676,-0.11195839448663138,-0.3677507094819074,-0.2643236725762515,-0.15399053370328053,2,0
148,0.8270852029273102,0.7453343514180959,1.0395354728084019,0.0831280709590963,0.4372023125694735,0.2953601571919796,0.39503584386887797,2,0
149,0.4867032369781462,-0.16047217120333485,0.6037034872014706,0.5940654712526322,0.5321393751591291,0.8433694202907798,0.7233368068197512,2,0
150,1.0634692923139148,0.6633578911887515,1.3212005481836546,1.171673792355306,0.8141188452056412,1.1115590969116622,1.42732043539943,2,0
151,-0.2918336135091067,-0.46602142105371774,-0.8094217441852911,-0.3699125773722163,-0.8985673743891005,-0.42036733417968625,-0.6535762262871778,2,0
152,0.0007204519888267915,0.1327706351335548,-0.23432253203691777,-0.6304766766639015,-0.43205429942930956,-0.5931190231641266,-0.24690211045686805,2,0
153,-0.5810824475144405,-0.1648403051502707,-0.18114092346862543,-0.3637100376491609,-0.3142337284904337,-0.2767318868779146,-0.5297548053382883,2,0
154,-0.013619070490539243,-0.2791822302935248,0.06079382708832663,0.15062854955012434,-0.10858022889718247,0.07407289267692078,-0.08886894075403935,2,0
155,0.1641492978752986,-0.1717054983456123,0.39031455609464627,0.27464743794269664,0.2015487508771494,0.24028554841755398,0.7698271208145535,2,0
156,-0.36397360870609347,-0.18234723569350147,-0.6025148899410896,-0.3802118562950673,-0.31777958555078767,-0.2512456060886374,-0.14667738007055786,2,0
157,0.12266643072917317,-0.22598042250517641,-0.16159077180881107,0.21381532767532385,-0.05262896424956377,0.3471939572953282,0.09837290178403284,2,0
158,-0.6343832551790386,-0.6701336580198252,-0.6869702460980883,-0.6833641758662498,-0.8249054541615695,-0.8318862399601916,-0.8579804396680519,2,0
159,-0.30109837329524614,-0.38159605423365045,-0.821924748153777,-0.3255439984685087,-0.44085373805369094,-0.22255679389605168,-0.2566195025800052,2,0
160,-0.09153532110671533,-0.8170061429033301,-0.13987126777212688,-0.1627209495245995,-0.7417672154154739,-0.46633195322517884,-0.5562955895092341,2,0
161,-0.2914228294803898,-0.2071802491556087,-0.3688158843358468,0.29689234892476546,-0.18441561667484305,-0.20197638292578676,-0.14217649495925982,2,0
162,0.12197125775749836,0.8925576628075752,0.44320388664809085,0.15745644821645086,0.1763241074810754,0.6376035878558988,0.04663469385192897,2,0
163,-0.5041267995500335,0.03960212146851857,-0.5193390619824242,-0.39098334503222515,-0.4610545664553228,-0.6471346275302869,-0.6389436416366399,2,0
164,-0.07298684227157246,-0.3718829752839288,-0.05427927489072044,0.06084487269478644,0.08235579042804893,0.060005996771950405,0.012667763116596066,2,0
165,-0.4985970145480743,-0.34089330058952605,-0.602794177821944,-0.5130814880990364,-0.0638564766228039,0.05084497068599247,-0.20166727348055896,2,0
166,0.11962030916237983,-0.29192204772616265,0.453199794755883,-0.07570671941803336,0.12788062074233236,0.1898999049447851,0.17334371194335277,2,0
167,-0.11925376341367849,-0.03544723500560634,0.05201249650890164,-0.2811179886414396,0.1654319301012837,0.3148496660308386,-0.10611919498813575,2,0
168,0.5242046589228612,-0.36928961072015737,-0.4470749465780738,0.21084806330163985,0.4829258599169116,0.07766457630254338,0.04107293066000422,2,0
169,-0.6424030233704513,-0.32279478025190717,-0.8618499249819759,0.20317146321230306,-0.4468525084920482,-0.5992689041856192,-0.543872644411244,2,0
170,-0.32199780072550765,-0.6795922157789381,-0.5047836168430077,-0.5649352306808756,-0.5113858650090355,-0.8499722489808677,-0.8109251610149276,2,0
171,-0.07794784938761577,0.6128319953773449,0.46911270889759243,0.10383510943781497,-0.10828836325473654,-0.03164892090002606,-0.029823856574305484,2,0
172,-0.030195785987840694,0.09750913180758201,-0.0658469892116937,-0.48140514325824774,-0.4530624157781324,-0.2648212770572436,-0.4213067004808477,2,0
173,-0.14834359240112735,-0.11276664534191819,-0.13835142209491869,0.682228319826431,-0.01174293467798525,0.11902316412654466,-0.06342042158918287,2,0
174,-0.9464780009353235,-1.0482283261448295,-0.837201145729818,-0.8708314721460022,-1.005458508504468,-1.1549782776505413,-1.0421275313555385,2,0
175,0.4655762983935183,0.7048035715514098,0.28950462124016807,0.053500095718205604,0.2051194475666479,-0.209682872836537,-0.23431595334647398,2,0
176,0.41058179657974897,0.7518005654497805,0.8015237427174062,0.37918448088826495,0.24432259226369754,0.4432762789392093,0.4698434420157939,2,0
177,-0.3613193119051531,-0.03034993224233171,0.15442021784454713,-0.2934273498819476,-0.06945160308756576,-0.19701947674974962,0.06777064945826163,2,0
178,-0.2747323584059051,0.25039381995033405,-0.16635165591733062,-0.5542147916533725,-0.3642359019579838,-0.6480724205906182,-0.5689068561599979,2,0
179,1.3700784913482562,1.3213708373747173,1.134421906561966,0.7524791015251102,0.7299249222209114,0.7258071718840708,0.9557444350981157,2,0
180,-0.7159017657393479,-0.3414711324817191,0.36228184693725135,-0.486944036755791,-0.11007060664584274,0.5069951706847164,-0.24137801157549812,2,0
181,0.6247393101356219,0.22133713051433926,0.5041925657463158,0.6769765809456958,0.5225761179385594,0.4433209357516059,0.6631931802488357,2,0
182,-0.8879507564745882,-1.03705690956243,-1.152692530023447,-0.8167506859804735,-0.8075239236678197,-1.029084343959528,-0.8008750674818897,2,0
183,-1.4490691001933842,-1.0443554766769163,-1.3467911121503215,-1.0360091889477379,-1.2564194916569897,-1.0161912842661291,-1.2560545379216834,2,0
184,0.7768052378123539,0.9719545163753432,1.2148763014490496,0.9536149575649289,0.9368204032713795,0.8368112484130883,0.9645955480784925,2,0
185,-0.4891742609047359,-0.12420634101712173,-0.4399823334177691,-0.22361687192904095,-0.40341420702588904,-0.5461528156120216,-0.39358576791251837,2,0
186,0.4605710529974595,0.48783457498400645,0.3496294564278432,0.19497798481271128,0.3064340849391119,0.3892479154837926,0.24089465292337817,2,0
187,0.03331142485180181,0.14209849282181453,-0.07160161857069551,0.32352115372343826,0.18861972390752219,0.18934488456213994,-0.02955392901532941,2,0
188,0.6185017126534119,-0.17274421996134023,0.15611543033066388,0.32526960627911433,0.14195227065259927,0.45655849085492284,0.339763468129716,2,0
189,0.20821062477090882,0.5638469846117864,0.2893682248332392,0.15901984557462814,0.004887197034148363,0.33258480009696906,0.2679125183613515,2,0
190,-0.5496922279661766,-0.4528000770442523,-0.5894533102108946,-0.5225448280262907,-0.6895915743977942,-0.43787918418383304,-0.6080840165220776,2,0
191,0.706150384873036,0.49347531488398655,0.7269798587972435,0.805130495820305,0.4055504151323021,0.8916817117594146,0.5566847873849669,2,0
192,-0.04938256000606683,-0.17395491535450666,-0.18205672791514835,-0.2891008869887053,-0.15868176088131,-0.29541757309363265,-0.29640556929605405,2,0
